    GHHE 000/5333  ,  Biological Monitoring in Exposure Assessment (3 cr.),
    GHHE 000/5334  ,  Field Research in Environmental Health and Safety (3 cr.),
    GHHE 000/5335  ,  Occupational Safety and Ergonomics (3 cr.),
    GHHE 000/5336  ,  Kinesiology and Biomechanics (3 cr.),
    GHHE 000/5337  ,  Ergonomics for Injury Prevention and Accommodation (3 cr.),
    GHHE 000/5340  ,"  Principles of Toxicokinetics, Toxicodynamics, and Chemical Classes (3 cr.)",
    GHHE 000/5341  ,  Systemic and Molecular Toxicology (3 cr.),
    GHHE 000/5342  ,  Case Studies in Pharmaceutical Toxicology (3 cr.),
    GHHE 000/5343  ,  Chemical Teratogenesis (3 cr.),
    GHHE 000/5344  ,  Chemical Carcinogenesis (3 cr.),
    GHHE 000/5345  ,  Autonomic and Autocoid Pharmacology and Toxicology (3 cr.),
    GHHE 000/5346  ,  Immunopharmacology and Immunotoxicology (3 cr.),
    GHHE 000/5347  ,  Environmental Cardiopulmonary Diseases (3 cr.),
    GHHE 000/5348  ,  Nanotoxicology and Safety: From Mechanisms to Regulation (3 cr.),
    GHHE 000/5349  ,  Neurotoxicology (3 cr.),
    GHHE 000/5350  ,"  Contemporary Issues in Environment, Sustainable Development and Health (3 cr.)",
    GHHE 000/5351  ,  Environmental Health and Sustainability in the Context of Human Geography (3 cr.),
    GHHE 000/5352  ,  Geography of Health and Healthcare (3 cr.),
    GHHE 000/5410  ,"  Biomarkers: Exposure, Susceptibility, Effects and Efficacy (3 cr.)",
    GHHE 000/5420  ,  Pharmacogenomics and Personalized Medicine (3 cr.),
    GHHE 000/5430  ,  Integrating Biomarkers in Population‐based Research (3 cr.),
    GHHE 000/5440  ,  Nanotechnology: Scope and Frontiers in Precision Health (3 cr.),
    GHHE 000/5450  ,"  Nanoformulation, Targeting and Applications (3 cr.)",
    GHHE 000/5460  ,"  Nanomanufacturing, QC and Regulatory Affairs (3 cr.)",
    GHHE 000/5470  ,  Nano-Enabled Precision Health (3 cr.),
    GHHE 000/5510  ,  Applied Neuroscience I (3 cr.),
    GHHE 000/5520  ,  Applied Neuroscience II (3 cr.),
    GHHE 000/5530  ,  Neuroimmunology (3 cr.),
    GHHE 000/5540  ,  Genetics and Molecular Basis of Disease (3 cr.),
    GHHE 000/5550  ,  Systems Neurobiology in Public Health (3 cr.),
    GHHE 000/6100  ,  Contemporary Challenges in Global Health I (3 cr.),
    GHHE 000/6110  ,  Global Challenges in Environmental Medicine (3 cr.),
    GHHE 000/6120  ,  Leadership and Professional Development for Public Health Professionals (3 cr.),
    GHHE 000/6130  ,  Current Issues in Public Health Outcomes (3 cr.),
    GHHE 000/6140  ,  Evidence-Based Medicine (3 cr.),
    GHHE 000/6180  ,  Microbiology and Infectious Disease (3 cr.),
    GHHE 000/6190  ,  Immune System in Health and Disease (3 cr.),
    GHHE 000/6210  ,  Public Health Informatics (3 cr.),
    GHHE 000/6220  ,  Health Informatics and Management (3 cr.),
    GHHE 000/6230  ,  Health Informatics in Health Surveillance (3 cr.),
    GHHE 000/7110  ,  Molecular Mechanisms of Antimicrobial Agents and Resistance (3 cr.),
    GHHE 000/7120  ,  Contemporary Issues in Infectious Disease (3 cr.),
    DSGN 213/2113  ,  Introduction to Visual Cultures (3 cr.),
    DSGN 215/2115  ,  History of Graphic Design (3 cr.),
    DSGN 200/2200  ,  Design Foundations (3 cr.),
    DSGN 201/2201  ,  Design Principles & Practices (3 cr.),
    DSGN 202/2202  ,  Logo and Visual Identity Design (3 cr.),
    DSGN 210/2210  ,  Typography I (3 cr.),
    DSGN 240/2240  ,  Color (3 cr.),
    DSGN 245/2245  ,  Illustration (3 cr.),
    DSGN 250/2250  ,  Digital Practice I (3 cr.),
    DSGN 317/3117  ,  History of Advertising in the Arab World (3 cr.),
    DSGN 318/3118  ,  History of Arabic Calligraphy (3 cr.),
    DSGN 303/3203  ,  Publication Design (3 cr.),
    DSGN 304/3204  ,  Packaging Design (3 cr.),
    DSGN 305/3205  ,  Retail Design (3 cr.),
    DSGN 313/3213  ,  Interactive Design (3 cr.),
    DSGN 320/3220  ,  Typography II (3 cr.),
    DSGN 330/3230  ,  Type Design (3 cr.),
    DSGN 335/3235  ,  Animation (3 cr.),
    DSGN 350/3250  ,  Digital Practices II (3 cr.),
    DSGN 360/3260  ,  Photography for Designers (3 cr.),
    DSGN 365/3265  ,  Advertising and Branding (3 cr.),
    DSGN 000/3270  ,  Selected Topics in Design (3 cr.),
    DSGN 400/4200  ,  Design field practices (3 cr.),
    DSGN 410/4210  ,  Portfolio (3 cr.),
    DSGN 420/4220  ,  Production for Designers (3 cr.),
    DSGN 469/4269  ,  Senior Project Thesis (3 cr.),
    DSGN 470/4270  ,  Senior Project Practice (3 cr.),
    DSGN 315/5115  ,  History of Graphic Design in the Arab world (3 cr.),
    HIST 199/1099  ,  Selected Topics for Core Curriculum (3 cr.),
    HIST 110/1101  ,  World Cultures (3 cr.),
    HIST 111/1102  ,  Big History for Freshmen (3 cr.),
    HIST 122/1103  ,  Words That Made History: Great Speeches of the 20th Century (3 cr.),
    HIST 123/1201  ,  Family History in the Modern Middle East (3 cr.),
    HIST 209/2019  ,  Introduction to American Studies (3 cr.),
    HIST 299/2096  ,  Selected Topics for the Core Curriculum in Global Studies (3 cr.),
    HIST 299/2097  ,  Selected Topics for the Core Curriculum in Arab World Studies (3 cr.),
    HIST 299/2099  ,  Selected Topics for the Core Curriculum in Humanities (3 cr.),
    HIST 207/2104  ,  World History (3 cr.),
    HIST 211/2202  ,  History In The Making (3 cr.),
    HIST 246/2203  ,  Survey of Arab History (3 cr.),
    HIST 247/2204  ,  The Making of the Modern Arab World (3 cr.),
    HIST 250/2301  ,  Colonial and Postcolonial Africa,
    HIST 203/2401  ,  Western Civilization from Antiquity to Medieval Europe (3 cr.),
    HIST 204/2402  ,  Europe from the Middle Ages to the Enlightenment (1337-1789) (3 cr.),
    HIST 205/2403  ,  Europe in the Age of Revolution and Reform (1789-1914) (3 cr.),
    HIST 206/2404  ,  Europe in International Politics in the Twentieth Century (3 cr.),
    HIST 201/2501  ,  History of American Civilization to the Nineteenth Century (3 cr.),
    HIST 202/2502  ,  History of Modern American Civilization (3 cr.),
    HIST 210/2602  ,  Religions of the World (3 cr.),
    HIST 212/2604  ,  The Quest for the Historical Jesus (3 cr.),
    HIST 243/2901  ,  History I: Pre-Dynastic Through Middle Kingdom Egypt (3 cr.),
    HIST 244/2902  ,  History II: Middle Kingdom Through New Kingdom Egypt (3 cr.),
    HIST 320/3105  ,  Big History (3 cr.),
    HIST 319/3205  ,  Islamic Spain and North Africa (711-1492 A.D.) (3 cr.),
    HIST 330/3206  ,  Urban Landscapes in the Modern Middle East/North Africa (3 cr.),
    HIST 331/3207  ,  History of Palestine/Israel (3 cr.),
    HIST 333/3208  ,  Zionism and Modern Judaism (3 cr.),
    HIST 343/3210  ,  Birth of Muslim Community and Rise of the Arab Caliphates (3 cr.),
    HIST 344/3211  ,  Caliphs and Sultans in the Age of Crusades and Mongols (3 cr.),
    HIST 345/3212  ,"  Gunpowder Empires: Ottomans, Safavids and Mughols (3 cr.)",
    HIST 355/3213  ,"  State and Society in the Middle East, 1699-1914 (3 cr.)",
    HIST 356/3214  ,"  State and Society in the Middle East, 1906-present (3 cr.)",
    HIST 000/3215  ,"  Zawiyas, Harems, Coffee shops, Everyday Life in the Pre-Modern Mideast (3 cr.)",
    HIST 000/3216  ,  Shi’i Muslims in History (3 cr.),
    HIST 357/3288  ,  Selected topics in Middle East History (3 cr.),
    HIST 350/3302  ,"  Violence, War, and Conflict in Modern Africa (3 cr.)",
    HIST 307/3405  ,"  The Middle Ages, the Renaissance and the Reformation (3 cr.)",
    HIST 308/3406  ,  Europe in the Age of Reason (3 cr.),
    HIST 342/3903  ,  History of Egypt in the Graeco-Roman Era (3 cr.),
    HIST 346/3904  ,  Societies and Cultures of the Ancient Near East (3 cr.),
    HIST 000/4000  ,  Honors Thesis (3 cr.),
    HIST 425/4106  ,  Food in World History (3 cr.),
    HIST 430/4107  ,  The Environment in World History (3 cr.),
    HIST 405/4188  ,  Selected Topics in World History (3 cr.),
    HIST 415/4215  ,  The Marriage Crisis and the Middle East (3 cr.),
    HIST 435/4216  ,  Social and Political History of Modern Cairo (3 cr.),
    HIST 440/4217  ,  Colonialism and Imperialism in the Middle East and South Asia (3 cr.),
    HIST 454/4219  ,  Modern Movements in Islam (3 cr.),
    HIST 460/4220  ,"  Selected Topics in Middle Eastern History, 600-1250 A. D. (3 cr.)",
    HIST 463/4221  ,  Selected Topics in the History of Islamic Thought and Institutions (3 cr.),
    HIST 000/4222  ,  Egypt under Nasser (3 cr.),
    HIST 000/4224  ,  Egypt in the Modern World Market (3 cr.),
    HIST 462/4288  ,  Selected Topics in the History of the Modern Middle East (3 cr.),
    HIST 461/4289  ,"  Selected Topics in Middle Eastern History, 1250-1800 A. D. (3 cr.)",
    HIST 412/4290  ,  Selected Topics in Modern Egyptian History (3 cr.),
    HIST 450/4303  ,  Global Capitalism and Africa: An Economic History (3 cr.),
    HIST 400/4400  ,  Independent Study (1-3 cr.),
    HIST 402/4488  ,  Selected Topics in European History (3 cr.),
    HIST 401/4588  ,  Selected Topics in the History of the United States (3 cr.),
    HIST 420/4801  ,  Historical Theory and Methodology (3 cr.),
    HIST 000/4802  ,  Preparation for Thesis Writting (3 cr.),
    HIST 445/4905  ,  Selected Topics in Coptic Studies (3 cr.),
    HIST 542/5222  ,  Seminar on the Nineteenth-Century Middle East (3 cr.),
    HIST 543/5223  ,  Seminar on the Twentieth-Century Middle East (3 cr.),
    ELIN 121/0302  ,  Advanced English (for Graduates) (0 cr.),
    INTB 408/3501  ,  International Finance (3 cr.),
    INTB 412/4601  ,  International Marketing (3 cr.),
    LAW 510/5210  ,  Introduction to International Human Rights Law and Critique (3 cr.),
    LAW 511/5211  ,  International Humanitarian Law (3 cr.),
    LAW 514/5214  ,  Human Rights in the Middle East (3 cr.),
    LAW 516/5216  ,"  Economic, Social, and Cultural Rights (3 cr.)",
    LAW 518/5218  ,  International Refugee Law (3 cr.),
    LAW 519/5219  ,  Human Rights in Africa (3 cr.),
    LAW 575/5275  ,  Special Topics in International Human Rights Law (3 cr.),
    LAW 584/5284  ,  Human Rights in Practice (3 cr.),
    CEMS 000/5200  ,  Block Seminar (1.5),
    CEMS 000/5201  ,  Global Strategy (3 cr),
    CEMS 000/5202  ,  Global Management Practice (3 cr),
    CEMS 000/5203  ,  Bottom of the Pyramid (BOP) Marketing (3 cr),
    CEMS 000/5204  ,  Advanced Financial Management: Cases from the Middle East (3 cr),
    CEMS 000/5205  ,  Global Supply Chain Management (3 cr),
    CEMS 000/5206  ,  Economics of Cultural Heritage (3 cr),
    CEMS 000/5210  ,  Business Communication Skills Seminar (0.5 cr),
    CEMS 000/5220  ,  Responsible Global Leadership Seminar (1 cr),
    CEMS 000/5221  ,  Skill Seminar (0.5 cr),
    CEMS 000/5250  ,  Business Project (7.5 cr),
    CEMS 000/5355  ,  International Internship (0 cr),
    JRMC 200/2200  ,  Introduction to Mass Communication (3 cr.),
    JRMC 201/2201  ,  Media Writing (3 cr.),
    JRMC 202/2202  ,  Multimedia Writing and Production (3 cr.),
    JRMC 203/2203  ,  Mass Media Ethics and Responsibility (3 cr.),
    JRMC 000/2208  ,  Media Literacy in the Digital Age (3 cr.),
    JRMC 230/2230  ,  Photography Foundations 1 (3 cr.),
    JRMC 250/2250  ,  Global Media Systems (3 cr.),
    JRMC 270/2270  ,  Online Communication (3 cr.),
    JRMC 299/2299  ,  Selected Topic for Core Curriculum (3 cr.),
    JRMC 301/3301  ,  Journalism Editing and Design (3 cr.),
    JRMC 000/3303  ,  Data for Media (3 cr.),
    JRMC 305/3305  ,  Introduction to Visual Communication (3 cr.),
    JRMC 000/3307  ,  Sports Media (3 cr.),
    JRMC 310/3310  ,"  Public Opinion, Persuasion and Propaganda (3 cr.)",
    JRMC 312/3312  ,  Multimedia Journalism Lab: The Caravan (3 cr.),
    JRMC 315/3315  ,  Introduction to Advertising (3 cr.),
    JRMC 320/3320  ,  Mass Communication Research (3 cr.),
    JRMC 330/3330  ,  Photojournalism and Documentary Practices (3 cr.),
    JRMC 333/3333  ,  Research for Journalists (3 cr.),
    JRMC 337/3337  ,  TV Scriptwriting and Production (3 cr.),
    JRMC 339/3339  ,  Studio Production: AUC TV (3 cr.),
    JRMC 355/3355  ,  Creative Strategy and Advertising Copywriting (3 cr.),
    JRMC 000/3366  ,  Online Behavior and Web Analytics (3 cr.),
    JRMC 000/3380  ,  Digital Storytelling (3 cr.),
    JRMC 000/3390  ,  Media Economics (3 cr.),
    JRMC 402/4402  ,  Reporting and Writing in Arabic (3 cr.),
    JRMC 403/4403  ,  Feature and Magazine Writing (3 cr.),
    JRMC 405/4405  ,  Advanced Visual Communication (3 cr.),
    JRMC 406/4406  ,  Internship (3 cr.),
    JRMC 412/4412  ,  Newsroom Editing and Management (3 cr.),
    JRMC 415/4415  ,  Public Relations Theory and Techniques (3 cr.),
    JRMC 420/4420  ,  Media Management (3 cr.),
    JRMC 425/4425  ,  Integrated Marketing Communication Campaigns Capstone (3 cr.),
      JRMC 000/4430  ,  Advertising Agency Operations (3 cr.),
    JRMC 441/4441  ,  Camera and Editing Workshop (3 cr.),
    JRMC 444/4444  ,  Media Law and Policy (3 cr.),
    JRMC 460/4460  ,  Audio Production (3 cr.),
    JRMC 471/4471  ,  Online Journalism (3 cr.),
    JRMC 480/4480  ,  Multimedia Reporting Capstone (3 cr.),
    JRMC 482/4482  ,  Media Convergence Capstone (3 cr.),
    JRMC 490/4490  ,  Special Topics in Mass Communication (1-3 cr.),
    JRMC 499/4499  ,  Directed Individual Study in Mass Communication (1-3 cr.),
    JRMC 500/5200  ,  Seminar in Mass Communication Theory and Literature (3 cr.),
    JRMC 501/5201  ,  Advanced Reporting and Writing (3 cr.),
    JRMC 502/5202  ,  Seminar: Current Issues in Mass Communication (3 cr.),
    JRMC 504/5204  ,  Seminar: Research Methods in Mass Communication (3 cr.),
    JRMC 506/5206  ,  Internship (3 cr.),
    JRMC 540/5240  ,  Reporting Civil Society (3 cr.),
    JRMC 550/5250  ,  Seminar in International Communication (3 cr.),
    JRMC 560/5260  ,  Seminar on Electronic Journalism and Arab Society (3 cr.),
    JRMC 570/5270  ,  Seminar in Mass Communication and National Development (3 cr.),
    JRMC 571/5271  ,  Digital Journalism (3 cr.),
    JRMC 580/5280  ,  Impact of Television: Issues and Developments (3 cr.),
    JRMC 588/5288  ,  Comprehensives (no cr.),
    JRMC 590/5290  ,  Special Topics (3 cr.),
    JRMC 599/5299  ,  Research Guidance and Thesis (no cr.),
    LALT 101/1020  ,  Libraries and Learning Technologies (0 cr.),
    LING 252/2200  ,  Introduction to Linguistics (3 cr.),
    LING 200/2201  ,  Languages of the World (3 cr.),
    LING 268/2210  ,  Principles and Practice of Teaching English (3 cr.),
    LING 000/2220  ,  Language and Society (3 cr.),
    LING 000/2230  ,  Language and Communication (3 cr.),
    LING 299/2299  ,  Selected Topic for Core Curriculum (3 cr.),
    LING 352/3075  ,  Language in Culture (3 cr.),
    LING 322/3220  ,  Introduction to Phonetics (3 cr.),
    LING 000/3320  ,  Language and Politics (3 cr.),
    LING 000/3330  ,  Introduction to Corpus Linguistics (3 cr.),
    LING 400/4099  ,  Selected Topics in Linguistics,
    LING 422/4212  ,  Language and Human Development (3 cr.),
    LING 000/4410  ,  Introduction to Computational Linguistics (3 cr.),
    LAW 471/4371  ,  Introduction to Public International Law (3 cr.),
    LAW 475/4375  ,  Introduction to Egyptian and Islamic Law (3 cr.),
    LAW 478/4378  ,  Introduction to International Human Rights Law (3 cr.),
    LAW 500/5200  ,  Legal Research and Writing (3 cr.),
    LAW 501/5201  ,  Jurisprudence (3 cr.),
    LAW 502/5202  ,  Comparative Law (3 cr.),
    LAW 503/5203  ,  Law and Economic Development (3 cr.),
    LAW 505/5205  ,  Islamic Law Reform (3 cr.),
    LAW 506/5206  ,  Egyptian Legal History (3 cr.),
    LAW 507/5207  ,  The Law and Practice of the Settlement of International Disputes Between States (3 cr.),
    LAW 508/5208  ,  International Criminal Law (3 cr.),
    LAW 509/5209  ,  International Law (3 cr.),
    LAW 515/5215  ,  Comparative Constitutional Law and Human Rights (3 cr.),
    LAW 520/5220  ,  Justice: Histories and Theories (3 cr.),
    LAW 000/5221  ,  Law and Patriarchy (3 cr.),
    LAW 522/5222  ,  International Economic and Trade Law (3 cr.),
    LAW 523/5223  ,  International Commercial Arbitration (3 cr.),
    LAW 524/5224  ,  Comparative Corporate Governance (3 cr.),
    LAW 525/5225  ,  Securities Regulation Law (3 cr.),
    LAW 526/5226  ,  Antitrust Law (3 cr.),
    LAW 527/5227  ,  Graduate Law Seminar (3 cr.),
    LAW 528/5228  ,  Migration in International Law (3 cr.),
    LAW 570/5270  ,  Special Topics in Comparative Law (up to 3 cr.),
    LAW 571/5271  ,  Special Topics in International Law (up to 3 cr.),
    LAW 572/5272  ,  Special Topics in Public Law (up to 3 cr.),
    LAW 585/5285  ,  Legal Practice (3 cr.),
    LAW 586/5286  ,  Independent Study,
    LAW 599/5299  ,"  Research Guidance/Thesis (no cr., pass/fail)",
    MGMT 307/3201  ,  Management Fundamentals (3 cr.),
    MGMT 311/3301  ,  Business Law (Commercial & Fiscal) (3 cr.),
    MGMT 404/4202  ,  Managing the Human Capital (3 cr.),
    MGMT 427/4203  ,  Organization Development (3 cr.),
    MGMT 470/4402  ,  Business Consultancy (3 cr.),
    MGMT 470/4970  ,  Special Topics in Management (3 cr.),
    MGMT 475/4975  ,  Independent Study in Management (1-3 cr.),
    MGMT 502/5202  ,  Managing Organizations in a Dynamic Environment (3 cr.),
    MGMT 504/5302  ,  Managing Human Capital (3 cr.),
    MGMT 505/5303  ,  Organizational Design (3 cr.),
    MGMT 506/5304  ,  Management of International Business Organizations (3 cr.),
    MGMT 509/5306  ,  Leadership (3 cr.),
    MGMT 510/5307  ,  Entrepreneurship and Innovation (3 cr.),
    MGMT 511/5308  ,  Strategic Management of Innovation (3 cr.),
    MGMT 517/5309  ,  Technology and Innovation Management (3 cr.),
    MGMT 570/5370  ,  Selected Topics in Management (3 cr.),
    MGMT 575/5375  ,  Independent Study in Management (1-3 cr.),
    MOIS 305/2101  ,  Introduction to Information Systems/Technology (3 cr.),
    MOIS 406/3201  ,  Management Information Systems and Database Management (3 cr.),
    MOIS 435/3301  ,  Entrepreneurial IT and Electronic Business (3 cr.),
    MOIS 466/3401  ,  Human Computer Interaction (HCI) (3 cr.),
    MOIS 423/3501  ,  Geographic Information Systems (GIS) (3 cr.),
    MOIS 432/3601  ,  Decision Support Systems and Business Intelligence (3 cr.),
    MOIS 433/3701  ,  Marketing Information Systems (3 cr.),
    MOIS 434/3702  ,  Financial Information Systems (3 cr.),
    MOIS 444/3703  ,  Accounting Information Systems (3 cr.),
    MOIS 450/3801  ,  Strategic Information Systems (3 cr.),
    MOIS 430/4202  ,  Business Information Systems Analysis and Development (3 cr.),
    MOIS 477/4704  ,  Big Data and Predictive Analysis (3 cr.),
    MOIS 470/4970  ,  Special Topics in Management of Information Systems (3 cr.),
    MOIS 475/4975  ,  Independent Study in Management of Information Systems (1-3 cr.),
    MOIS 499/4999  ,  Internship and Graduation Project (3 cr.),
    MOIS 508/5201  ,  Information and Communication Technology in Business (3 cr.),
    MOIS 549/5301  ,"  Systems Analysis, Design, and Implementation (3 cr.)",
    MOIS 550/5302  ,  Decision Support Systems (3 cr.),
    MOIS 551/5303  ,  Electronic Business: Doing Business in the Digital Economy (3 cr.),
    MOIS 000/5304  ,  Integrated Technologies and Big Data (3 cr.),
    MOIS 555/5305  ,  Information Technology Strategy and Entrepreneurship (3 cr.),
    MOIS 570/5370  ,  Advanced Topics (Next Generation Technologies) (3 cr.),
    MOIS 575/5375  ,  Independent Research in Management of Information Systems/Technology (1-3 cr.),
    MKTG 302/2101  ,  Principles of Marketing (3 cr.),
    MKTG 405/3201  ,  Marketing Research (3 cr.),
    MKTG 410/3202  ,  Consumer-Buyer Behaviour (3 cr.),
    MKTG 408/3301  ,  Marketing Communications Management (3 cr.),
    MKTG 420/4203  ,  Advanced Marketing Research (3 cr.),
    MKTG 416/4302  ,  E-Marketing (3 cr.),
    MKTG 418/4303  ,  Principles of Public Relations (3 cr.),
    MKTG 411/4401  ,  Professional Selling (3 cr.),
    MKTG 414/4501  ,  Services Marketing (3 cr.),
    MKTG 412/4601  ,  International Marketing (3 cr.),
    MKTG 480/4602  ,  Marketing Strategy (3 cr.),
    MKTG 470/4970  ,  Special topics in Marketing (3 cr.),
    MKTG 475/4975  ,  Independent Study in Marketing (1-3 cr.),
    MKTG 520/5201  ,  Marketing Management (3 cr.),
    MKTG 521/5301  ,  Marketing Research Methods (3 cr.),
    MKTG 524/5304  ,  Global Marketing (3 cr.),
    MKTG 526/5305  ,  Integrated Marketing Communication (3 cr.),
    MKTG 530/5306  ,  Strategic Marketing (3 cr.),
    MKTG 000/5307  ,  Strategic Brand Management (3 cr.),
    MKTG 570/5370  ,  Contemporary Topics in Marketing (3 cr.),
    MKTG 575/5375  ,  Independent Study in Contemporary Topics in Marketing (1-3 cr.),
    MACT 100/1111  ,  Algebra and Trigonometry (3 cr.),
    MACT 101/1112  ,  Basic Mathematics for Social Sciences (3 cr.),
    MACT 131/1121  ,  Calculus I (3cr.),
    MACT 132/1122  ,  Calculus II (3 cr.),
    MACT 112/1221  ,  Statistical Reasoning (3 cr.),
    MACT 199/1930  ,  Selected Topic for Core Curriculum (3 cr.),
    MACT 231/2123  ,  Calculus III (3 cr.),
    MACT 232/2124  ,  Calculus IV (3 cr.),
    MACT 200/2131  ,  Discrete Mathematics (3 cr.),
    MACT 240/2132  ,  Linear Algebra (3 cr.),
    MACT 233/2141  ,  Differential Equations (3 cr.),
    MACT 210/2222  ,  Statistics for Business (3 cr.),
    MACT 362/3133  ,  Formal and Mathematical Logic (3 cr.),
    MACT 305/3142  ,  Introduction to PDE and Boundary-Value Problems (3 cr.),
    MACT 304/3143  ,  Numerical Methods (3 cr.),
    MACT 308/3144  ,  Linear Programming (3 cr.),
    MACT 310/3145  ,  Operations Research (3 cr.),
    MACT 306/3211  ,  Applied Probability (3 cr.),
    MACT 307/3223  ,  Statistical Inference (3 cr.),
    MACT 317/3224  ,  Probability and Statistics (3 cr.),
    MACT 321/3311  ,  Introduction to Financial Mathematics (3 cr.),
    MACT 301/3940  ,  Seminar in Mathematics (1 cr.),
    MACT 401/4125  ,  Complex-Function Theory (3 cr.),
    MACT 431/4126  ,  Real Analysis I (3 cr.),
    MACT 432/4127  ,  Real Analysis II (3 cr.),
    MACT 403/4134  ,  Modern Algebra (3 cr.),
    MACT 440/4135  ,  Graph Theory (3 cr.),
    MACT 406/4212  ,  Stochastic Processes (3 cr.),
    MACT 412/4213  ,  Mathematical Modeling with Applications (3 cr.),
    MACT 427/4231  ,  Applied Regression Methods (3 cr.),
    MACT 428/4232  ,  Analysis of Time Series Data (3 cr.),
    MACT 429/4233  ,  Applied Multivariate Analysis (3 cr.),
    MACT 421/4312  ,  Mathematics of Derivatives Pricing I (3 cr.),
    MACT 422/4313  ,  Mathematics of Derivatives Pricing II (3 cr.),
    MACT 000/4314  ,  Financial Modeling (3 cr.),
    MACT 423/4321  ,  Long-Term Actuarial Mathematics I (3 cr.),
    MACT 424/4322  ,  Long-Term Actuarial Mathematics II (3 cr.),
    MACT 407/4331  ,  Short Term Actuarial Mathematics I (3cr.),
    MACT 408/4332  ,  Short Term Actuarial Mathematics II (3 cr.),
    MACT 410/4910  ,  Guided Studies in Mathematics (1-3 cr.),
    MACT 409/4930  ,  Selected Topics in Mathematics (3 cr.),
    MACT 411/4931  ,  Selected Topics in Actuarial Science (3 cr.),
    MACT 497/4950  ,  Practical Internship (3 cr.),
    MACT 495/4980  ,  Senior Thesis (3 cr.),
    MACT 000/4990  ,  Enterprise Risk Management (3 cr.),
    MACT 604/6111  ,  Advanced Numerical Methods (3 cr.),
    MACT 605/6121  ,  Advanced Probability with Engineering Applications (3 cr.),
    MENG 215/2505  ,  Mechanical Engineering Drawing (1 cr.),
    MENG 327/3207  ,  Engineering Materials (3 cr.),
    MENG 339/3209  ,  Fundamentals of Manufacturing Processes (3 cr.),
    MENG 342/3402  ,  Quality and Process Control (3 cr.),
    MENG 346/3446  ,  Engineering and Project Management (3 cr.),
    MENG 372/3502  ,  Mechanical Systems (3 cr.),
    MENG 355/3505  ,  Mechanics of Materials (3 cr.),
    MENG 356/3506  ,  Mechanical Design I (3 cr.),
    MENG 361/3601  ,  Fundamentals of Thermodynamics (3 cr.),
    MENG 362/3602  ,  Applied Fluid Mechanics (3 cr.),
    MENG 365/3605  ,  Applied Thermodynamics (3 cr.),
    MENG 375/3705  ,  System Dynamics (3 cr.),
    MENG 428/4208  ,  Selection of Materials and Processes for Design (3 cr.),
    MENG 421/4221  ,  Ceramics and Composites (3 cr.),
    MENG 425/4225  ,  Polymers and Composites (3 cr.),
    MENG 426/4226  ,"  Metals, Alloys and Composites (3 cr.)",
    MENG 427/4227  ,  Failure of Mechanical Components (3 cr.),
    MENG 429/4229  ,  Nanostructured Materials (3 cr.),
    MENG 432/4232  ,"  Materials, Processing, and Design (3 cr.)",
    MENG 439/4239  ,  Advanced Manufacturing Processes (3 cr.),
    MENG 341/4440  ,  Engineering Operations Research (3 cr.),
    MENG 441/4441  ,  Decision Support in Engineering Systems (3 cr.),
    MENG 442/4442  ,  Reliability Engineering and Risk Analysis (3 cr.),
    MENG 443/4443  ,  Systems Simulation (3 cr.),
    MENG 344/4444  ,  Work Analysis and Design (3 cr.),
    MENG 445/4445  ,  Production and Inventory Control (3 cr.),
    MENG 448/4448  ,  Facilities Planning (3 cr.),
    MENG 449/4449  ,  Maintenance Management Systems (3 cr.),
    MENG 447/4477  ,  Manufacturing System Automation (3 cr.),
    MENG 457/4507  ,  Mechanical Design II (3 cr.),
    MENG 451/4551  ,  Computer-Aided Design and Prototyping (3 cr.),
    MENG 453/4553  ,  Finite Element Method and Applications in Design (3 cr.),
    MENG 454/4554  ,  Finite Element Method in Dynamic Analysis and Design (3 cr.),
    MENG 475/4555  ,"  Applied Vibration Measurements, Analysis and Control (3 cr.)",
    MENG 458/4558  ,  Integrated Design (3 cr.),
    MENG 455/4565  ,  Design of Engineering Systems (3 cr.),
    MENG 466/4606  ,  Heat Transfer (4 cr.),
    MENG 411/4661  ,  Turbo-Machinery (3 cr.),
    MENG 412/4662  ,  Power Plant Technology (3 cr.),
    MENG 413/4663  ,  Design of Renewable Energy Systems (3 cr.),
    MENG 415/4665  ,  Internal Combustion Engines (3 cr.),
    MENG 416/4666  ,"  Design of Heating, Ventilation, and Air Conditioning Systems (3 cr.)",
    MENG 417/4667  ,  Refrigeration and Air-conditioning (3 cr.),
    MENG 476/4756  ,  Automatic Control Systems (3 cr.),
    MENG 477/4757  ,"  Robotics: Design, Analysis and Control (3 cr.)",
    MENG 478/4778  ,  Microcontrollers and Mechatronics systems (3 cr.),
    MENG 479/4779  ,  Integrated Design of Electromechanical Systems (3 cr.),
    MENG 480/4920  ,  Special Problems in Engineering (1-3 cr.),
    MENG 492/4930  ,  Selected Topics in Mechanical Engineering (3 cr.),
    MENG 494/4931  ,  Selected Topics in Design (3 cr.),
    MENG 436/4932  ,  Selected Topics in Materials and Manufacturing (3 cr.),
    MENG 000/4936  ,  Selected Topics in Power Engineering (3 cr.),
    MENG 000/4937  ,  Selected Topics in Mechatronics (3 cr.),
    MENG 497/4950  ,  Industrial Training (1 cr.),
    MENG 490/4980  ,  Senior Project I (1 cr.),
    MENG 491/4981  ,  Senior Project II (2 cr.),
    MENG 000/5168  ,  Nuclear Power Plant Engineering (3 cr.),
